"TIME","R1(1)","R1(1)","R2(1)"
0,0,0,0
6.666666667e-08,0.00209437,0.00209437,2.79716e-06
7.227166831e-08,0.00227045,0.00227045,3.05204e-06
8.34816716e-08,0.00262262,0.00262262,3.6091e-06
1.059016782e-07,0.00332696,0.00332696,4.9502e-06
1.507416913e-07,0.00473564,0.00473564,8.57e-06
2.404217176e-07,0.00755299,0.00755299,1.95797e-05
4.197817703e-07,0.0131869,0.0131869,5.66624e-05
7.785018755e-07,0.0244549,0.0244549,0.000190802
1.495942086e-06,0.0469791,0.0469791,0.000696616
2.930822507e-06,0.0919444,0.0919444,0.00263901
5.800583349e-06,0.181224,0.181224,0.010086
1.154010503e-05,0.354653,0.354653,0.0378591
1.82067717e-05,0.5413,0.5413,0.0884028
2.487343837e-05,0.70429,0.70429,0.154133
3.154010503e-05,0.836498,0.836498,0.22993
3.82067717e-05,0.932148,0.932148,0.310419
4.487343837e-05,0.987059,0.987059,0.390246
5.154010503e-05,0.99883,0.99883,0.464307
5.82067717e-05,0.966947,0.966947,0.527945
6.487343837e-05,0.892805,0.892805,0.57714
7.154010503e-05,0.779642,0.779642,0.608655
7.82067717e-05,0.632405,0.632405,0.620165
8.487343837e-05,0.45753,0.45753,0.610337
9.154010503e-05,0.262658,0.262658,0.578875
9.82067717e-05,0.0563061,0.0563061,0.526521
0.0001048734383,-0.152506,-0.152506,0.455007
0.000111540105,-0.354653,-0.354653,0.366975
0.0001182067716,-0.5413,-0.5413,0.265849
0.0001248734383,-0.70429,-0.70429,0.155678
0.000131540105,-0.836498,-0.836498,0.0409528
0.0001382067716,-0.932148,-0.932148,-0.0735947
0.0001448734383,-0.987059,-0.987059,-0.183206
0.000151540105,-0.99883,-0.99883,-0.283307
0.0001582067716,-0.966947,-0.966947,-0.369712
0.0001648734383,-0.892805,-0.892805,-0.43881
0.000171540105,-0.779642,-0.779642,-0.487725
0.0001782067716,-0.632405,-0.632405,-0.514447
0.0001848734383,-0.45753,-0.45753,-0.517916
0.000191540105,-0.262658,-0.262658,-0.49808
0.0001982067716,-0.0563061,-0.0563061,-0.455888
0.0002048734383,0.152506,0.152506,-0.393259
0.000211540105,0.354653,0.354653,-0.312994
0.0002182067716,0.5413,0.5413,-0.218658
0.0002248734383,0.70429,0.70429,-0.114423
0.000231540105,0.836498,0.836498,-0.00488705
0.0002382067716,0.932148,0.932148,0.105124
0.0002448734383,0.987059,0.987059,0.210769
0.000251540105,0.99883,0.99883,0.307403
0.0002582067716,0.966947,0.966947,0.390777
0.0002648734383,0.892805,0.892805,0.457226
0.000271540105,0.779642,0.779642,0.503824
0.0002782067716,0.632405,0.632405,0.528521
0.0002848734383,0.45753,0.45753,0.53022
0.000291540105,0.262658,0.262658,0.508836
0.0002982067716,0.0563061,0.0563061,0.465291
0.0003048734383,-0.152506,-0.152506,0.401479
0.000311540105,-0.354653,-0.354653,0.32018
0.0003182067716,-0.5413,-0.5413,0.22494
0.0003248734383,-0.70429,-0.70429,0.119915
0.000331540105,-0.836498,-0.836498,0.00968842
0.0003382067716,-0.932148,-0.932148,-0.100927
0.0003448734383,-0.987059,-0.987059,-0.2071
0.000351540105,-0.99883,-0.99883,-0.304196
0.0003582067716,-0.966947,-0.966947,-0.387973
0.0003648734383,-0.892805,-0.892805,-0.454774
0.000371540105,-0.779642,-0.779642,-0.501681
0.0003782067716,-0.632405,-0.632405,-0.526647
0.0003848734383,-0.45753,-0.45753,-0.528582
0.000391540105,-0.262658,-0.262658,-0.507404
0.0003982067716,-0.0563061,-0.0563061,-0.464039
0.0004048734383,0.152506,0.152506,-0.400385
0.000411540105,0.354653,0.354653,-0.319224
0.0004182067716,0.5413,0.5413,-0.224104
0.0004248734383,0.70429,0.70429,-0.119184
0.000431540105,0.836498,0.836498,-0.00904922
0.0004382067716,0.932148,0.932148,0.101485
0.0004448734383,0.987059,0.987059,0.207589
0.000451540105,0.99883,0.99883,0.304623
0.0004582067716,0.966947,0.966947,0.388346
0.0004648734383,0.892805,0.892805,0.4551
0.000471540105,0.779642,0.779642,0.501966
0.0004782067716,0.632405,0.632405,0.526896
0.0004848734383,0.45753,0.45753,0.5288
0.000491540105,0.262658,0.262658,0.507595
0.0004982067716,0.0563061,0.0563061,0.464206
0.0005048734383,-0.152506,-0.152506,0.40053
0.000511540105,-0.354653,-0.354653,0.319351
0.0005182067716,-0.5413,-0.5413,0.224215
0.0005248734383,-0.70429,-0.70429,0.119281
0.000531540105,-0.836498,-0.836498,0.00913432
0.0005382067716,-0.932148,-0.932148,-0.101411
0.0005448734383,-0.987059,-0.987059,-0.207523
0.000551540105,-0.99883,-0.99883,-0.304566
0.0005582067716,-0.966947,-0.966947,-0.388297
0.0005648734383,-0.892805,-0.892805,-0.455057
0.000571540105,-0.779642,-0.779642,-0.501929
0.0005782067716,-0.632405,-0.632405,-0.526863
0.0005848734383,-0.45753,-0.45753,-0.528771
0.000591540105,-0.262658,-0.262658,-0.507569
0.0005982067716,-0.0563061,-0.0563061,-0.464184
0.0006048734383,0.152506,0.152506,-0.400511
0.000611540105,0.354653,0.354653,-0.319334
0.0006182067716,0.5413,0.5413,-0.2242
0.0006248734383,0.70429,0.70429,-0.119268
0.000631540105,0.836498,0.836498,-0.00912299
0.0006382067716,0.932148,0.932148,0.101421
0.0006448734383,0.987059,0.987059,0.207532
0.000651540105,0.99883,0.99883,0.304573
0.0006582067716,0.966947,0.966947,0.388303
0.0006648734383,0.892805,0.892805,0.455063
0.000671540105,0.779642,0.779642,0.501934
0.0006782067716,0.632405,0.632405,0.526868
0.0006848734383,0.45753,0.45753,0.528775
0.000691540105,0.262658,0.262658,0.507573
0.0006982067716,0.0563061,0.0563061,0.464187
0.0007048734383,-0.152506,-0.152506,0.400514
0.000711540105,-0.354653,-0.354653,0.319336
0.0007182067716,-0.5413,-0.5413,0.224202
0.0007248734383,-0.70429,-0.70429,0.11927
0.000731540105,-0.836498,-0.836498,0.0091245
0.0007382067716,-0.932148,-0.932148,-0.10142
0.0007448734383,-0.987059,-0.987059,-0.207531
0.000751540105,-0.99883,-0.99883,-0.304572
0.0007582067716,-0.966947,-0.966947,-0.388302
0.0007648734383,-0.892805,-0.892805,-0.455062
0.000771540105,-0.779642,-0.779642,-0.501933
0.0007782067716,-0.632405,-0.632405,-0.526867
0.0007848734383,-0.45753,-0.45753,-0.528775
0.000791540105,-0.262658,-0.262658,-0.507572
0.0007982067716,-0.0563061,-0.0563061,-0.464186
0.0008048734383,0.152506,0.152506,-0.400513
0.000811540105,0.354653,0.354653,-0.319336
0.0008182067716,0.5413,0.5413,-0.224202
0.0008248734383,0.70429,0.70429,-0.11927
0.000831540105,0.836498,0.836498,-0.0091243
0.0008382067716,0.932148,0.932148,0.10142
0.0008448734383,0.987059,0.987059,0.207531
0.000851540105,0.99883,0.99883,0.304573
0.0008582067716,0.966947,0.966947,0.388303
0.0008648734383,0.892805,0.892805,0.455062
0.000871540105,0.779642,0.779642,0.501933
0.0008782067716,0.632405,0.632405,0.526867
0.0008848734383,0.45753,0.45753,0.528775
0.000891540105,0.262658,0.262658,0.507572
0.0008982067716,0.0563061,0.0563061,0.464186
0.0009048734383,-0.152506,-0.152506,0.400513
0.000911540105,-0.354653,-0.354653,0.319336
0.0009182067716,-0.5413,-0.5413,0.224202
0.0009248734383,-0.70429,-0.70429,0.11927
0.000931540105,-0.836498,-0.836498,0.00912433
0.0009382067716,-0.932148,-0.932148,-0.10142
0.0009448734383,-0.987059,-0.987059,-0.207531
0.000951540105,-0.99883,-0.99883,-0.304572
0.0009582067716,-0.966947,-0.966947,-0.388303
0.0009648734383,-0.892805,-0.892805,-0.455062
0.000971540105,-0.779642,-0.779642,-0.501933
0.0009782067716,-0.632405,-0.632405,-0.526867
0.0009848734383,-0.45753,-0.45753,-0.528775
0.000991540105,-0.262658,-0.262658,-0.507572
0.0009982067716,-0.0563061,-0.0563061,-0.464186
0.001,-1.22465e-15,-1.22465e-15,-0.448843
