"TIME","R1(1)","R1(1)","R2(1)"
0.004124379789,0.704346,0.704346,0.779276
0.004157713122,0.836542,0.836542,0.782677
0.004191046455,0.932177,0.932177,0.751871
0.004224379789,0.987071,0.987071,0.688205
0.004257713122,0.998826,0.998826,0.59446
0.004291046455,0.966927,0.966927,0.474736
0.004324379789,0.892769,0.892769,0.334262
0.004357713122,0.779592,0.779592,0.17918
0.004391046455,0.632344,0.632344,0.0162674
0.004424379789,0.457459,0.457459,-0.147357
0.004457713122,0.262581,0.262581,-0.30454
0.004491046455,0.0562271,0.0562271,-0.448414
0.004524379789,-0.152584,-0.152584,-0.57269
0.004557713122,-0.354727,-0.354727,-0.671937
0.004591046455,-0.541367,-0.541367,-0.741817
0.004624379789,-0.704346,-0.704346,-0.779276
0.004657713122,-0.836542,-0.836542,-0.782677
0.004691046455,-0.932177,-0.932177,-0.751871
0.004724379789,-0.987071,-0.987071,-0.688205
0.004757713122,-0.998826,-0.998826,-0.59446
0.004791046455,-0.966927,-0.966927,-0.474736
0.004824379789,-0.892769,-0.892769,-0.334262
0.004857713122,-0.779592,-0.779592,-0.17918
0.004891046455,-0.632344,-0.632344,-0.0162674
0.004924379789,-0.457459,-0.457459,0.147357
0.004957713122,-0.262581,-0.262581,0.30454
0.004991046455,-0.0562271,-0.0562271,0.448414
0.005,-1.22465e-15,-1.22465e-15,0.483806
