"TIME","R1(1)","R1(1)","R2(1)"
0,0,0,0
7.407407407e-08,0.00209437,0.00209437,3.10656e-06
8.030246914e-08,0.00227047,0.00227047,3.38967e-06
9.275925928e-08,0.00262268,0.00262268,4.00845e-06
1.176728396e-07,0.00332708,0.00332708,5.4982e-06
1.675000001e-07,0.0047359,0.0047359,9.5194e-06
2.671543213e-07,0.00755353,0.00755353,2.175e-05
4.664629635e-07,0.013188,0.013188,6.29401e-05
8.65080248e-07,0.0244571,0.0244571,0.000211892
1.662314817e-06,0.0469835,0.0469835,0.00077318
3.256783955e-06,0.0919533,0.0919533,0.00292565
6.445722231e-06,0.181241,0.181241,0.0111558
1.282359878e-05,0.354686,0.354686,0.0416905
2.023100619e-05,0.54133,0.54133,0.0969004
2.76384136e-05,0.704315,0.704315,0.168226
3.504582101e-05,0.836518,0.836518,0.249902
4.245322841e-05,0.932161,0.932161,0.335961
4.986063582e-05,0.987064,0.987064,0.420538
5.726804323e-05,0.998828,0.998828,0.49811
6.467545063e-05,0.966938,0.966938,0.563709
7.208285804e-05,0.892789,0.892789,0.613107
7.949026545e-05,0.77962,0.77962,0.642973
8.689767286e-05,0.632378,0.632378,0.650993
9.430508026e-05,0.457498,0.457498,0.635947
0.0001017124876,0.262623,0.262623,0.597744
0.000109119895,0.0562705,0.0562705,0.53741
0.0001165273024,-0.152541,-0.152541,0.457027
0.0001239347098,-0.354686,-0.354686,0.359629
0.0001313421173,-0.54133,-0.54133,0.249062
0.0001387495247,-0.704315,-0.704315,0.129805
0.0001461569321,-0.836518,-0.836518,0.00676487
0.0001535643395,-0.932161,-0.932161,-0.114944
0.0001609717469,-0.987064,-0.987064,-0.230229
0.0001683791543,-0.998828,-0.998828,-0.334245
0.0001757865617,-0.966938,-0.966938,-0.422615
0.0001831939691,-0.892789,-0.892789,-0.491619
0.0001906013765,-0.77962,-0.77962,-0.538368
0.0001980087839,-0.632378,-0.632378,-0.560925
0.0002054161913,-0.457498,-0.457498,-0.558395
0.0002128235987,-0.262623,-0.262623,-0.530969
0.0002202310061,-0.0562705,-0.0562705,-0.479915
0.0002276384135,0.152541,0.152541,-0.407521
0.000235045821,0.354686,0.354686,-0.317003
0.0002424532284,0.54133,0.54133,-0.21236
0.0002498606358,0.704315,0.704315,-0.0982032
0.0002572680432,0.836518,0.836518,0.0204456
0.0002646754506,0.932161,0.932161,0.138373
0.000272082858,0.987064,0.987064,0.250402
0.0002794902654,0.998828,0.998828,0.351615
0.0002868976728,0.966938,0.966938,0.437571
0.0002943050802,0.892789,0.892789,0.504497
0.0003017124876,0.77962,0.77962,0.549456
0.000309119895,0.632378,0.632378,0.570472
0.0003165273024,0.457498,0.457498,0.566616
0.0003239347098,0.262623,0.262623,0.538048
0.0003313421173,0.0562705,0.0562705,0.486009
0.0003387495247,-0.152541,-0.152541,0.412769
0.0003461569321,-0.354686,-0.354686,0.321521
0.0003535643395,-0.54133,-0.54133,0.21625
0.0003609717469,-0.704315,-0.704315,0.101553
0.0003683791543,-0.836518,-0.836518,-0.0175613
0.0003757865617,-0.932161,-0.932161,-0.13589
0.0003831939691,-0.987064,-0.987064,-0.248264
0.0003906013765,-0.998828,-0.998828,-0.349774
0.0003980087839,-0.966938,-0.966938,-0.435985
0.0004054161913,-0.892789,-0.892789,-0.503132
0.0004128235987,-0.77962,-0.77962,-0.548281
0.0004202310061,-0.632378,-0.632378,-0.56946
0.0004276384135,-0.457498,-0.457498,-0.565744
0.000435045821,-0.262623,-0.262623,-0.537297
0.0004424532284,-0.0562705,-0.0562705,-0.485363
0.0004498606358,0.152541,0.152541,-0.412212
0.0004572680432,0.354686,0.354686,-0.321042
0.0004646754506,0.54133,0.54133,-0.215838
0.000472082858,0.704315,0.704315,-0.101198
0.0004794902654,0.836518,0.836518,0.017867
0.0004868976728,0.932161,0.932161,0.136153
0.0004943050802,0.987064,0.987064,0.24849
0.0005017124876,0.998828,0.998828,0.349969
0.000509119895,0.966938,0.966938,0.436153
0.0005165273024,0.892789,0.892789,0.503277
0.0005239347098,0.77962,0.77962,0.548406
0.0005313421173,0.632378,0.632378,0.569567
0.0005387495247,0.457498,0.457498,0.565837
0.0005461569321,0.262623,0.262623,0.537377
0.0005535643395,0.0562705,0.0562705,0.485432
0.0005609717469,-0.152541,-0.152541,0.412271
0.0005683791543,-0.354686,-0.354686,0.321093
0.0005757865617,-0.54133,-0.54133,0.215882
0.0005831939691,-0.704315,-0.704315,0.101236
0.0005906013765,-0.836518,-0.836518,-0.0178346
0.0005980087839,-0.932161,-0.932161,-0.136125
0.0006054161913,-0.987064,-0.987064,-0.248466
0.0006128235987,-0.998828,-0.998828,-0.349948
0.0006202310061,-0.966938,-0.966938,-0.436136
0.0006276384135,-0.892789,-0.892789,-0.503261
0.000635045821,-0.77962,-0.77962,-0.548392
0.0006424532284,-0.632378,-0.632378,-0.569556
0.0006498606358,-0.457498,-0.457498,-0.565827
0.0006572680432,-0.262623,-0.262623,-0.537368
0.0006646754506,-0.0562705,-0.0562705,-0.485424
0.000672082858,0.152541,0.152541,-0.412265
0.0006794902654,0.354686,0.354686,-0.321088
0.0006868976728,0.54133,0.54133,-0.215877
0.0006943050802,0.704315,0.704315,-0.101232
0.0007017124876,0.836518,0.836518,0.0178381
0.000709119895,0.932161,0.932161,0.136128
0.0007165273024,0.987064,0.987064,0.248469
0.0007239347098,0.998828,0.998828,0.34995
0.0007313421173,0.966938,0.966938,0.436137
0.0007387495247,0.892789,0.892789,0.503263
0.0007461569321,0.77962,0.77962,0.548394
0.0007535643395,0.632378,0.632378,0.569557
0.0007609717469,0.457498,0.457498,0.565828
0.0007683791543,0.262623,0.262623,0.537369
0.0007757865617,0.0562705,0.0562705,0.485425
0.0007831939691,-0.152541,-0.152541,0.412266
0.0007906013765,-0.354686,-0.354686,0.321088
0.0007980087839,-0.54133,-0.54133,0.215878
0.0008054161913,-0.704315,-0.704315,0.101232
0.0008128235987,-0.836518,-0.836518,-0.0178377
0.0008202310061,-0.932161,-0.932161,-0.136128
0.0008276384135,-0.987064,-0.987064,-0.248469
0.000835045821,-0.998828,-0.998828,-0.34995
0.0008424532284,-0.966938,-0.966938,-0.436137
0.0008498606358,-0.892789,-0.892789,-0.503263
0.0008572680432,-0.77962,-0.77962,-0.548394
0.0008646754506,-0.632378,-0.632378,-0.569557
0.000872082858,-0.457498,-0.457498,-0.565828
