"TIME","R1(1)","R1(1)","R2(1)"
0,0,0,0
1.669483502e-07,0.00262239,0.00262239,0.00261799
3.014084175e-07,0.00473446,0.00473446,0.00472549
4.806885073e-07,0.00755056,0.00755056,0.00753326
8.392486868e-07,0.013182,0.013182,0.013141
1.556369046e-06,0.0244449,0.0244449,0.0243251
2.990609764e-06,0.0469591,0.0469591,0.046563
5.859091201e-06,0.0919045,0.0919045,0.0904826
1.159605407e-05,0.181145,0.181145,0.175826
2.306997982e-05,0.354503,0.354503,0.334463
3.640331315e-05,0.541165,0.541165,0.493646
4.973664649e-05,0.704176,0.704176,0.619873
6.306997982e-05,0.83641,0.83641,0.70832
7.640331315e-05,0.93209,0.93209,0.755794
8.973664649e-05,0.987033,0.987033,0.760863
0.0001030699798,0.998837,0.998837,0.723909
0.0001164033131,0.966988,0.966988,0.64711
0.0001297366464,0.892877,0.892877,0.534354
0.0001430699798,0.779743,0.779743,0.391063
0.0001564033131,0.63253,0.63253,0.223964
0.0001697366464,0.457672,0.457672,0.0407918
0.0001830699798,0.262813,0.262813,-0.150041
0.0001964033131,0.0564665,0.0564665,-0.339816
0.0002097366464,-0.152347,-0.152347,-0.519883
0.0002230699798,-0.354503,-0.354503,-0.682041
0.0002364033131,-0.541165,-0.541165,-0.818893
0.0002497366464,-0.704176,-0.704176,-0.924166
0.0002630699798,-0.83641,-0.83641,-0.992989
0.0002764033131,-0.93209,-0.93209,-1.0221
0.0002897366464,-0.987033,-0.987033,-1.00998
0.0003030699798,-0.998837,-0.998837,-0.956955
0.0003164033131,-0.966988,-0.966988,-0.865118
0.0003297366464,-0.892877,-0.892877,-0.738295
0.0003430699798,-0.779743,-0.779743,-0.581844
0.0003564033131,-0.63253,-0.63253,-0.402434
0.0003697366464,-0.457672,-0.457672,-0.207746
0.0003830699798,-0.262813,-0.262813,-0.00613938
0.0003964033131,-0.0564665,-0.0564665,0.193713
0.0004097366464,0.152347,0.152347,0.383208
0.0004230699798,0.354503,0.354503,0.554186
0.0004364033131,0.541165,0.541165,0.699288
0.0004497366464,0.704176,0.704176,0.812279
0.0004630699798,0.83641,0.83641,0.888321
0.0004764033131,0.93209,0.93209,0.924185
0.0004897366464,0.987033,0.987033,0.918389
0.0005030699798,0.998837,0.998837,0.87127
0.0005164033131,0.966988,0.966988,0.784963
0.0005297366464,0.892877,0.892877,0.663311
0.0005430699798,0.779743,0.779743,0.511699
0.0005564033131,0.63253,0.63253,0.336815
0.0005697366464,0.457672,0.457672,0.146361
0.0005830699798,0.262813,0.262813,-0.0512838
0.0005964033131,0.0564665,0.0564665,-0.247431
0.0006097366464,-0.152347,-0.152347,-0.43346
0.0006230699798,-0.354503,-0.354503,-0.601195
0.0006364033131,-0.541165,-0.541165,-0.743263
0.0006497366464,-0.704176,-0.704176,-0.853417
0.0006630699798,-0.83641,-0.83641,-0.926805
0.0006764033131,-0.93209,-0.93209,-0.960185
0.0006897366464,-0.987033,-0.987033,-0.952066
0.0007030699798,-0.998837,-0.998837,-0.902774
0.0007164033131,-0.966988,-0.966988,-0.814434
0.0007297366464,-0.892877,-0.892877,-0.690881
0.0007430699798,-0.779743,-0.779743,-0.537489
0.0007564033131,-0.63253,-0.63253,-0.360941
0.0007697366464,-0.457672,-0.457672,-0.168931
0.0007830699798,-0.262813,-0.262813,0.0301709
0.0007964033131,-0.0564665,-0.0564665,0.227681
0.0008097366464,0.152347,0.152347,0.414984
0.0008230699798,0.354503,0.354503,0.583911
0.0008364033131,0.541165,0.541165,0.727095
0.0008497366464,0.704176,0.704176,0.838292
0.0008630699798,0.83641,0.83641,0.912655
0.0008764033131,0.93209,0.93209,0.946949
0.0008897366464,0.987033,0.987033,0.939684
0.0009030699798,0.998837,0.998837,0.891191
0.0009164033131,0.966988,0.966988,0.803598
0.0009297366464,0.892877,0.892877,0.680744
0.0009430699798,0.779743,0.779743,0.528007
0.0009564033131,0.63253,0.63253,0.352071
0.0009697366464,0.457672,0.457672,0.160633
0.0009830699798,0.262813,0.262813,-0.0379335
0.0009964033131,0.0564665,0.0564665,-0.234942
0.001,6.12323e-16,6.12323e-16,-0.286673
