"TIME","R1(1)","R1(1)","R2(1)"
0.004000764855,0.0048057,0.0048057,-0.283782
0.004034098188,0.21261,0.21261,-0.0888929
0.004067431521,0.411122,0.411122,0.109882
0.004100764855,0.591666,0.591666,0.303854
0.004134098188,0.746352,0.746352,0.484546
0.004167431521,0.868418,0.868418,0.644062
0.004200764855,0.952531,0.952531,0.775428
0.004234098188,0.995013,0.995013,0.872905
0.004267431521,0.994008,0.994008,0.932232
0.004300764855,0.94956,0.94956,0.950816
0.004334098188,0.863613,0.863613,0.927844
0.004367431521,0.739921,0.739921,0.864321
0.004400764855,0.583891,0.583891,0.763024
0.004434098188,0.402342,0.402342,0.628378
0.004467431521,0.203209,0.203209,0.466269
0.004500764855,-0.0048057,-0.0048057,0.283782
0.004534098188,-0.21261,-0.21261,0.0888929
0.004567431521,-0.411122,-0.411122,-0.109882
0.004600764855,-0.591666,-0.591666,-0.303854
0.004634098188,-0.746352,-0.746352,-0.484546
0.004667431521,-0.868418,-0.868418,-0.644062
0.004700764855,-0.952531,-0.952531,-0.775428
0.004734098188,-0.995013,-0.995013,-0.872905
0.004767431521,-0.994008,-0.994008,-0.932232
0.004800764855,-0.94956,-0.94956,-0.950816
0.004834098188,-0.863613,-0.863613,-0.927844
0.004867431521,-0.739921,-0.739921,-0.864321
0.004900764855,-0.583891,-0.583891,-0.763024
0.004934098188,-0.402342,-0.402342,-0.628378
0.004967431521,-0.203209,-0.203209,-0.466269
0.005,-1.22465e-15,-1.22465e-15,-0.288102
